"","lon","lat","year","year90"
"6106",119.686,29.1029,"2018",87.974486
"6107",119.6991,30.2288,"2014",45.469406
"6108",119.6991,30.2288,"2015",76.744884
"6109",119.6991,30.2288,"2016",71.30105
"6110",119.6991,30.2288,"2017",65.846912
"6111",119.6991,30.2288,"2018",53.774286
"6112",119.7124,29.0977,"2016",47.09186
"6113",119.7124,29.0977,"2017",88.346932
"6114",119.7124,29.0977,"2018",87.974486
"6115",119.7249,30.2347,"2014",91.469384
"6116",119.7249,30.2347,"2015",79.622412
"6117",119.7249,30.2347,"2016",59.31125
"6118",119.7249,30.2347,"2017",63.071424
"6119",119.7249,30.2347,"2018",60.152672
"6120",119.7417,49.2069,"2015",53.5215053
"6121",119.7417,49.2069,"2016",56.32655
"6122",119.7417,49.2069,"2017",56.6327
"6123",119.7417,49.2069,"2018",56.668393
"6124",119.7512,49.1577,"2017",58.755123
"6125",119.7512,49.1577,"2018",61.061236
"6126",119.754,40.0067,"2013",88.683664
"6127",119.754,40.0067,"2014",57.70409
"6128",119.754,40.0067,"2015",64.734664
"6129",119.754,40.0067,"2016",81.9643
"6130",119.754,40.0067,"2017",87.989792
"6131",119.7666,49.2277,"2015",55.459182
"6132",119.7666,49.2277,"2016",53.69895
"6133",119.7666,49.2277,"2017",58.459216
"6134",119.7666,49.2277,"2018",56.668393
"6135",119.7924,31.3679,"2014",96.387784
"6136",119.7924,31.3679,"2015",114.7348
"6137",119.7924,31.3679,"2016",118.6734
"6138",119.7924,31.3679,"2017",100.224656
"6139",119.7924,31.3679,"2018",105.60187
"6140",119.8217,31.3524,"2014",96.193878
"6141",119.8217,31.3524,"2015",99.846772
"6142",119.8217,31.3524,"2016",114.84685
"6143",119.8217,31.3524,"2017",107.22436
"6144",119.8217,31.3524,"2018",111.1227
"6145",119.879,28.4231,"2013",121.08178
"6146",119.879,28.4231,"2014",77.704102
"6147",119.879,28.4231,"2015",74.612248
"6148",119.879,28.4231,"2016",61.14797
"6149",119.879,28.4231,"2017",66.73466
"6150",119.882,32.303,"2013",59.081654
"6151",119.882,32.303,"2014",83.897976
"6152",119.882,32.303,"2015",89.418368
"6153",119.882,32.303,"2016",98.612406
"6154",119.882,32.303,"2018",102.530438
"6155",119.885,32.3225,"2016",53.36732
"6156",119.885,32.3225,"2017",93.397954
"6157",119.885,32.3225,"2018",102.530438
"6158",119.888,32.4639,"2013",78.234668
"6159",119.888,32.4639,"2014",68.70406
"6160",119.888,32.4639,"2015",78.693848
"6161",119.888,32.4639,"2016",94.23471
"6162",119.888,32.4639,"2017",101.367448
"6163",119.9,32.4867,"2013",50.571424
"6164",119.9,32.4867,"2014",53.714256
"6165",119.9,32.4867,"2015",94.163282
"6166",119.9,32.4867,"2016",74.64286
"6167",119.9,32.4867,"2017",95.724494
"6168",119.9,32.4867,"2018",95.622454
"6169",119.902,31.8026,"2016",38.46938
"6170",119.902,31.8026,"2017",92.010168
"6171",119.902,31.8026,"2018",99.627391
"6172",119.905,31.9108,"2013",86.051032
"6173",119.905,31.9108,"2014",89.887736
"6174",119.905,31.9108,"2015",85.979604
"6175",119.905,31.9108,"2016",86.45409
"6176",119.905,31.9108,"2017",94.653074
"6177",119.905,31.9108,"2018",103.63248
"6178",119.914,28.4514,"2013",70.234702
"6179",119.914,28.4514,"2014",77.234676
"6180",119.914,28.4514,"2015",68.969406
"6181",119.914,28.4514,"2016",72.57655
"6182",119.914,28.4514,"2017",77.479572
"6183",119.914,28.4514,"2018",71.908188
"6184",119.9219,32.4611,"2013",118.532212
"6185",119.9219,32.4611,"2014",72.122359
"6186",119.9219,32.4611,"2015",94.642888
"6187",119.9219,32.4611,"2016",89.64284
"6188",119.9219,32.4611,"2017",95.581656
"6189",119.9219,32.4611,"2018",93.795938
"6190",119.93,28.4586,"2013",85.979604
"6191",119.93,28.4586,"2014",86.806128
"6192",119.93,28.4586,"2015",72.724508
"6193",119.93,28.4586,"2016",80.56125
"6194",119.93,28.4586,"2017",79.653024
"6195",119.93,28.4586,"2018",72.943894
"6196",119.9325,37.1789,"2014",85.53061
"6197",119.9325,37.1789,"2015",59.908184
"6198",119.9325,37.1789,"2016",71.37758
"6199",119.9325,37.1789,"2017",85.591822
"6200",119.9325,37.1789,"2018",88.846928
"6201",119.933,31.7786,"2013",85.112252
"6202",119.933,31.7786,"2014",93.459178
"6203",119.933,31.7786,"2015",91.295888
"6204",119.933,31.7786,"2016",92.918352
"6205",119.935,31.7039,"2013",81.0101980000001
"6206",119.935,31.7039,"2014",98.622376
"6207",119.935,31.7039,"2015",87.255104
"6208",119.935,31.7039,"2016",92.806115
"6209",119.935,31.7039,"2017",94.84695
"6210",119.935,31.7039,"2018",101.260358
"6211",119.949,30.0468,"2014",47.877568
"6212",119.949,30.0468,"2015",59.23472
"6213",119.949,30.0468,"2016",65.8163
"6214",119.949,30.0468,"2017",57.244928
"6215",119.949,30.0468,"2018",56.608832
"6216",119.9499,26.1605,"2014",77.7
"6217",119.9499,26.1605,"2015",73.88
"6218",119.9499,26.1605,"2016",72.35
"6219",119.9499,26.1605,"2017",75.92
"6220",119.9579,36.7905,"2014",99.73557
"6221",119.9579,36.7905,"2015",95.193898
"6222",119.9579,36.7905,"2016",91.81119
"6223",119.9579,36.7905,"2017",95.285752
"6224",119.9587,37.1806,"2014",92.285676
"6225",119.9587,37.1806,"2015",84.112224
"6226",119.9587,37.1806,"2016",71.63268
"6227",119.9587,37.1806,"2017",86.673476
"6228",119.9587,37.1806,"2018",77.331614
"6229",119.9589,30.0513,"2014",69.949008
"6230",119.9589,30.0513,"2015",49.571432
"6231",119.9589,30.0513,"2016",48.035715
"6232",119.9589,30.0513,"2017",52.622428
"6233",119.9589,30.0513,"2018",56.608832
"6234",119.962,31.8089,"2013",85.673466
"6235",119.962,31.8089,"2014",100.64276
"6236",119.962,31.8089,"2015",92.673456
"6237",119.962,31.8089,"2016",107.54054
"6238",119.962,31.8089,"2018",102.387638
"6239",119.9739,31.8112,"2016",54.23473
"6240",119.9739,31.8112,"2017",107.0407
"6241",119.9739,31.8112,"2018",102.387638
"6242",119.988,36.7766,"2014",99.60044
"6243",119.988,36.7766,"2015",81.663282
"6244",119.988,36.7766,"2016",90.86732
"6245",119.988,36.7766,"2017",105.75508
"6246",119.988,36.7766,"2018",88.780602
"6247",119.9909,35.8704,"2014",91.4327736
"6248",119.9909,35.8704,"2015",90.591812
"6249",119.9909,35.8704,"2016",95.510225
"6250",119.9909,35.8704,"2017",93.071426
"6251",119.9909,35.8704,"2018",88.066322
"6252",119.996,31.7586,"2013",84.836756
"6253",119.996,31.7586,"2014",101.531
"6254",119.996,31.7586,"2015",90.091816
"6255",119.996,31.7586,"2016",97.55101
"6256",119.996,31.7586,"2017",100.530664
"6257",120.013,36.2832,"2014",94.5204220000001
"6258",120.013,36.2832,"2015",87.14286
"6259",120.013,36.2832,"2016",91.45405
"6260",120.013,36.2832,"2017",102.2141
"6261",120.021,36.2533,"2014",87.12244
"6262",120.021,36.2533,"2015",87.540816
"6263",120.021,36.2533,"2016",96.96431
"6264",120.021,36.2533,"2017",94.9795920000001
"6265",120.021,36.2533,"2018",87.688774
"6266",120.0275,31.7947,"2016",48.06124
"6267",120.0275,31.7947,"2017",100.091852
"6268",120.0275,31.7947,"2018",103.9131
"6269",120.0393,31.7638,"2013",85.581612
"6270",120.0393,31.7638,"2014",93.785734
"6271",120.0393,31.7638,"2015",86.806128
"6272",120.0393,31.7638,"2016",98.836744
"6273",120.0393,31.7638,"2018",103.9131
"6274",120.0466,35.8726,"2014",78.16324
"6275",120.0466,35.8726,"2015",86.795906
"6276",120.0466,35.8726,"2016",100.025355
"6277",120.0466,35.8726,"2017",97.826536
"6278",120.0466,35.8726,"2018",84.38778
"6279",120.055,29.3234,"2014",84.204108
"6280",120.055,29.3234,"2015",87.234696
"6281",120.055,29.3234,"2016",85.25512
"6282",120.055,29.3234,"2017",77.469368
"6283",120.055,29.3234,"2018",76.979576
"6284",120.063,30.2747,"2013",85.387772
"6285",120.063,30.2747,"2014",85.84694
"6286",120.063,30.2747,"2015",89.520392
"6287",120.063,30.2747,"2016",95.229615
"6288",120.063,30.2747,"2017",86.969392
"6289",120.07,30.8244,"2013",97.255112
"6290",120.07,30.8244,"2014",92.061188
"6291",120.07,30.8244,"2015",99.244904
"6292",120.07,30.8244,"2016",108.4182
"6293",120.07,30.8244,"2017",96.428458
"6294",120.07,30.8244,"2018",94.801032
"6295",120.078,30.8874,"2016",51.42856
"6296",120.078,30.8874,"2017",106.31638
"6297",120.088,30.1808,"2013",86.857148
"6298",120.088,30.1808,"2014",99.857032
"6299",120.088,30.1808,"2015",91.785708
"6300",120.088,30.1808,"2016",84.56635
"6301",120.088,30.1808,"2017",94.551034
"6302",120.088,30.1808,"2018",91.056094
"6303",120.0913,30.8931,"2016",50.91836
"6304",120.0913,30.8931,"2017",106.33644
"6305",120.0913,30.8931,"2018",98.06124
"6306",120.093,30.8617,"2013",93.122446
"6307",120.093,30.8617,"2014",95.418392
"6308",120.093,30.8617,"2015",104.1939
"6309",120.093,30.8617,"2016",45.446504
"6310",120.1,30.8867,"2013",100.142716
"6311",120.1,30.8867,"2014",90.142836
"6312",120.1,30.8867,"2015",97.836752
"6313",120.1,30.8867,"2018",98.06124
"6314",120.103,29.305,"2014",96.78584
"6315",120.103,29.305,"2015",92.622408
"6316",120.103,29.305,"2016",83.112265
"6317",120.103,29.305,"2017",85.10206
"6318",120.103,29.305,"2018",79.749962
"6319",120.118,33.4022,"2013",85.66328
"6320",120.118,33.4022,"2014",83.102076
"6321",120.118,33.4022,"2015",88.357136
"6322",120.118,33.4022,"2016",82.7296
"6323",120.118,33.4022,"2017",91.602008
"6324",120.118,33.4022,"2018",92.826488
"6325",120.12,30.3119,"2013",64.7959
"6326",120.12,30.3119,"2014",92.285676
"6327",120.12,30.3119,"2015",92.387716
"6328",120.12,30.3119,"2016",86.42858
"6329",120.12,30.3119,"2017",97.081638
"6330",120.12,30.3119,"2018",95.413293
"6331",120.127,30.2456,"2013",73.418362
"6332",120.127,30.2456,"2014",80.122408
"6333",120.127,30.2456,"2015",86.4796
"6334",120.127,30.2456,"2016",80.12758
"6335",120.127,30.2456,"2017",95.82645
"6336",120.129,33.3718,"2013",74.102048
"6337",120.129,33.3718,"2014",80.622446
"6338",120.129,33.3718,"2015",93.887774
"6339",120.129,33.3718,"2016",85.275528
"6340",120.1538,33.3619,"2016",55.10207
"6341",120.1538,33.3619,"2017",87.04082
"6342",120.1538,33.3619,"2018",91.948944
"6343",120.156,33.3942,"2013",78.387728
"6344",120.156,33.3942,"2014",76.193868
"6345",120.156,33.3942,"2015",86.3265400000001
"6346",120.156,33.3942,"2016",75.12755
"6347",120.156,33.3942,"2017",84.520414
"6348",120.156,33.3942,"2018",83.556154
"6349",120.157,30.2897,"2013",90.836708
"6350",120.157,30.2897,"2014",108.01024
"6351",120.157,30.2897,"2015",92.959168
"6352",120.157,30.2897,"2016",90.15306
"6353",120.157,30.2897,"2017",86.07144
"6354",120.19,30.2692,"2013",57.071442
"6355",120.19,30.2692,"2014",74.663268
"6356",120.19,30.2692,"2015",69.173486
"6357",120.19,30.2692,"2016",92.14282
"6358",120.19,30.2692,"2017",104.81616
"6359",120.19,30.2692,"2018",105.01521
"6360",120.1911,35.9589,"2013",76.591824
"6361",120.1911,35.9589,"2014",75.836728
"6362",120.1911,35.9589,"2015",73.836744
"6363",120.1911,35.9589,"2016",79.46425
"6364",120.1911,35.9589,"2017",91.7040480000001
"6365",120.1911,35.9589,"2018",75.720733
"6366",120.2026,22.9846,"2013",93
"6367",120.2026,22.9846,"2014",87.88
"6368",120.2026,22.9846,"2015",80.28
"6369",120.2026,22.9846,"2016",76.5
"6370",120.2026,22.9846,"2017",77.28
"6371",120.2028,23.7175,"2013",85
"6372",120.2028,23.7175,"2014",82
"6373",120.2028,23.7175,"2015",75.76
"6374",120.2028,23.7175,"2016",71.25
"6375",120.2028,23.7175,"2017",70.94
"6376",120.211,30.21,"2013",88.459176
"6377",120.211,30.21,"2014",107.16319
"6378",120.211,30.21,"2015",100.397954
"6379",120.211,30.21,"2016",98.44389
"6380",120.211,30.21,"2017",96.703984
"6381",120.211,30.21,"2018",94.204098
"6382",120.2175,23.0482,"2013",93.68
"6383",120.2175,23.0482,"2014",88.46
"6384",120.2175,23.0482,"2015",80.3
"6385",120.2175,23.0482,"2016",74.7
"6386",120.2175,23.0482,"2017",78.76
"6387",120.2208,29.7244,"2014",97.510278
"6388",120.2208,29.7244,"2015",121.974825
"6389",120.2208,29.7244,"2016",87.044419
"6390",120.2208,29.7244,"2017",90.159537
"6391",120.2208,29.7244,"2018",79.858397
"6392",120.225,33.3947,"2013",74.10203
"6393",120.225,33.3947,"2014",81.42859
"6394",120.225,33.3947,"2015",87.479592
"6395",120.225,33.3947,"2016",87.98469
"6396",120.225,33.3947,"2017",80.540842
"6397",120.225,33.3947,"2018",84.153067
"6398",120.242,31.5031,"2013",83.744898
"6399",120.242,31.5031,"2014",110.0816
"6400",120.242,31.5031,"2015",107.142724
"6401",120.242,31.5031,"2016",105.40802
"6402",120.242,31.5031,"2017",111.16296
"6403",120.242,31.5031,"2018",96.459191
"6404",120.2428,31.906,"2014",95.449016
"6405",120.2428,31.906,"2015",77.744876
"6406",120.2428,31.906,"2016",84.74492
"6407",120.2428,31.906,"2017",95.744902
"6408",120.245,31.5631,"2013",68.612266
"6409",120.245,31.5631,"2014",103.36742
"6410",120.245,31.5631,"2015",54.43874
"6411",120.245,31.5631,"2018",88.969376
"6412",120.2474,23.4653,"2013",83.6
"6413",120.2474,23.4653,"2014",82
"6414",120.2474,23.4653,"2015",73.92
"6415",120.2474,23.4653,"2016",76.25
"6416",120.2474,23.4653,"2017",76.18
"6417",120.2488,29.7084,"2014",86.908168
"6418",120.2488,29.7084,"2015",28.97956
"6419",120.2488,29.7084,"2018",80.683698
"6420",120.2518,23.7535,"2013",85
"6421",120.2518,23.7535,"2014",79
"6422",120.2518,23.7535,"2015",72.16
"6423",120.2518,23.7535,"2016",69.7
"6424",120.2518,23.7535,"2017",66.82
"6425",120.269,31.4867,"2013",78.21426
"6426",120.269,31.4867,"2014",110.89806
"6427",120.269,31.4867,"2015",60.755116
"6428",120.27,30.1819,"2013",93.295914
"6429",120.27,30.1819,"2014",98.4694
"6430",120.27,30.1819,"2015",93.693898
"6431",120.27,30.1819,"2016",96.581645
"6432",120.27,30.1819,"2017",86.867352
"6433",120.27,30.1819,"2018",99.770317
"6434",120.2728,31.9174,"2014",100.806036
"6435",120.2728,31.9174,"2015",73.132656
"6436",120.2728,31.9174,"2016",81.7092
"6437",120.2728,31.9174,"2017",101.418372
"6438",120.275,31.6219,"2013",73.714278
"6439",120.275,31.6219,"2014",98.051036
"6440",120.275,31.6219,"2015",55.214251
"6441",120.275,31.6219,"2018",101.336654
"6442",120.2839,31.6104,"2015",90.45916
"6443",120.2839,31.6104,"2016",100.63761
"6444",120.2839,31.6104,"2017",101.67332
"6445",120.2839,31.6104,"2018",101.336654
"6446",120.2864,31.4769,"2015",92.489756
"6447",120.2864,31.4769,"2016",92.37248
"6448",120.2864,31.4769,"2017",94.571442
"6449",120.288,31.6842,"2013",76.010196
"6450",120.288,31.6842,"2014",95.05103
"6451",120.288,31.6842,"2015",87.55102
"6452",120.288,31.6842,"2016",96.09687
"6453",120.288,31.6842,"2017",93.70406
"6454",120.288,31.6842,"2018",100.326626
"6455",120.2881,22.6326,"2013",94.6
"6456",120.2881,22.6326,"2014",94.88
"6457",120.2881,22.6326,"2015",83.28
"6458",120.2881,22.6326,"2016",81.3
"6459",120.2881,22.6326,"2017",79.42
"6460",120.2929,22.6749,"2013",107
"6461",120.2929,22.6749,"2014",95.96
"6462",120.2929,22.6749,"2015",86.26
"6463",120.2929,22.6749,"2016",85.25
"6464",120.2929,22.6749,"2017",81.58
"6465",120.294,31.56,"2013",58.778839
"6466",120.294,31.56,"2016",100.724344
"6467",120.294,31.56,"2017",96.622464
"6468",120.294,31.56,"2018",104.51499
"6469",120.2971,23.1151,"2013",85.06
"6470",120.2971,23.1151,"2014",89
"6471",120.2971,23.1151,"2015",80.16
"6472",120.2971,23.1151,"2016",77.45
"6473",120.2971,23.1151,"2017",70.06
"6474",120.2993,36.0543,"2013",78.7465358
"6475",120.2993,36.0543,"2014",91.969352
"6476",120.2993,36.0543,"2015",74.316332
"6477",120.2993,36.0543,"2016",85.2041
"6478",120.2993,36.0543,"2017",90.214264
"6479",120.2993,36.0543,"2018",82.336755
"6480",120.301,30.4183,"2013",90.530588
"6481",120.301,30.4183,"2014",100.734604
"6482",120.301,30.4183,"2015",95.642862
"6483",120.301,30.4183,"2016",102.09199
"6484",120.301,30.4183,"2017",97.326552
"6485",120.301,30.4183,"2018",98.780622
"6486",120.3057,22.7575,"2013",99.36
"6487",120.3057,22.7575,"2014",88.38
"6488",120.3057,22.7575,"2015",76.7
"6489",120.3057,22.7575,"2016",74.45
"6490",120.3057,22.7575,"2017",72.12
"6491",120.3076,22.6054,"2013",95
"6492",120.3076,22.6054,"2014",89.06
"6493",120.3076,22.6054,"2015",78.4
"6494",120.3076,22.6054,"2016",74.95
"6495",120.3076,22.6054,"2017",70.24
"6496",120.3078,31.9176,"2014",83.704094
"6497",120.3078,31.9176,"2015",78.540788
"6498",120.3078,31.9176,"2016",92.806115
"6499",120.3078,31.9176,"2017",100.162984
"6500",120.3078,31.9176,"2018",88.336728
"6501",120.312,22.6087,"2013",89
"6502",120.312,22.6087,"2014",79.12
"6503",120.312,22.6087,"2015",64.38
"6504",120.312,22.6087,"2016",71.9
"6505",120.312,22.6087,"2017",70.92
"6506",120.3173,23.3056,"2013",86
"6507",120.3173,23.3056,"2014",87.62
"6508",120.3173,23.3056,"2015",76.62
"6509",120.3173,23.3056,"2016",73.95
"6510",120.3173,23.3056,"2017",70.4
"6511",120.3283,22.7337,"2013",100.42
"6512",120.3283,22.7337,"2014",92.58
"6513",120.3283,22.7337,"2015",81.92
"6514",120.3283,22.7337,"2016",75.7
"6515",120.3283,22.7337,"2017",77.12
"6516",120.3326,22.6891,"2013",96
"6517",120.3326,22.6891,"2014",85.1
"6518",120.3326,22.6891,"2015",74.7
"6519",120.3326,22.6891,"2016",79.5
"6520",120.3326,22.6891,"2017",77.46
"6521",120.3377,22.5658,"2013",95.515494
"6522",120.3377,22.5658,"2014",87.06
"6523",120.3377,22.5658,"2015",72.38
"6524",120.3377,22.5658,"2016",65.55
"6525",120.3377,22.5658,"2017",71.06
"6526",120.3413,36.0698,"2013",70.836756
"6527",120.3413,36.0698,"2014",73.846948
"6528",120.3413,36.0698,"2015",76.163256
"6529",120.3413,36.0698,"2016",76.50509
"6530",120.3413,36.0698,"2017",93.01023
"6531",120.3413,36.0698,"2018",61.056134
"6532",120.3455,23.5548,"2013",87.92981
"6533",120.3455,23.5548,"2014",84.24
"6534",120.3455,23.5548,"2015",74.04
"6535",120.3455,23.5548,"2016",74.75
"6536",120.3455,23.5548,"2017",73.7
"6537",120.348,30.3058,"2013",89.704064
"6538",120.348,30.3058,"2014",108.387744
"6539",120.348,30.3058,"2015",100.847054
"6540",120.348,30.3058,"2016",103.85205
"6541",120.348,30.3058,"2017",100.755184
"6542",120.348,30.3058,"2018",99.959044
"6543",120.3487,23.7575,"2013",86.6
"6544",120.3487,23.7575,"2014",73.84
"6545",120.3487,23.7575,"2015",65.32
"6546",120.3487,23.7575,"2016",72.4
"6547",120.3487,23.7575,"2017",71.34
"6548",120.3515,31.5446,"2015",102.551
"6549",120.3515,31.5446,"2016",103.4694
"6550",120.3515,31.5446,"2017",95.66327
"6551",120.3515,31.5446,"2018",95.903064
"6552",120.354,31.5475,"2013",82.469398
"6553",120.354,31.5475,"2014",110.52008
"6554",120.354,31.5475,"2015",94.857154
"6555",120.354,31.5475,"2016",101.27564
"6556",120.354,31.5475,"2017",97.387746
"6557",120.354,31.5475,"2018",95.903064
"6558",120.354,31.5848,"2013",77.60202
"6559",120.354,31.5848,"2014",83.530632
"6560",120.354,31.5848,"2015",95.05103
"6561",120.354,31.5848,"2016",92.98472
"6562",120.354,31.5848,"2017",112.7962
"6563",120.354,31.5848,"2018",98.54593
"6564",120.3571,36.1199,"2013",53.448952
"6565",120.3571,36.1199,"2014",106.08166
"6566",120.3571,36.1199,"2015",88.969376
"6567",120.3571,36.1199,"2016",84.74492
"6568",120.3571,36.1199,"2017",90.040796
"6569",120.3571,36.1199,"2018",86.76021
"6570",120.3581,22.6274,"2013",100
"6571",120.3581,22.6274,"2014",85.36
"6572",120.3581,22.6274,"2015",75.62
"6573",120.3581,22.6274,"2016",75.35
"6574",120.3581,22.6274,"2017",70.06
"6575",120.3847,41.5512,"2015",37.2449
"6576",120.3847,41.5512,"2018",83.642867
"6577",120.3853,36.1847,"2013",60.05104
"6578",120.3853,36.1847,"2014",68.28571
"6579",120.3853,36.1847,"2015",75.71428
"6580",120.3853,36.1847,"2016",75.48469
"6581",120.3853,36.1847,"2017",81.520426
"6582",120.3853,36.1847,"2018",80.959206
"6583",120.3991,41.6174,"2015",21.0421342
"6584",120.3991,41.6174,"2018",86.112226
"6585",120.3992,41.617,"2015",20.9184
"6586",120.3992,41.617,"2016",45.280635
"6587",120.3992,41.617,"2017",78.744868
"6588",120.3992,41.617,"2018",86.112226
"6589",120.4001,36.3083,"2013",54.020418
"6590",120.4001,36.3083,"2014",79.826562
"6591",120.4001,36.3083,"2015",79.397966
"6592",120.4001,36.3083,"2016",97.57655
"6593",120.4001,36.3083,"2017",101.592152
"6594",120.4001,36.3083,"2018",91.423466
"6595",120.4036,37.3752,"2014",69.030602
"6596",120.4036,37.3752,"2015",62.255104
"6597",120.4036,37.3752,"2016",87.80612
"6598",120.4036,37.3752,"2017",80.2923768
"6599",120.4036,37.3752,"2018",77.979568
"6600",120.4084,36.0654,"2013",69.683686
"6601",120.4084,36.0654,"2014",97.60206
"6602",120.4084,36.0654,"2015",80.877574
"6603",120.4084,36.0654,"2016",65.86732
"6604",120.4084,36.0654,"2017",86.673476
"6605",120.4084,36.0654,"2018",78.18875
"6606",120.4097,23.9252,"2013",83.92
"6607",120.4097,23.9252,"2014",77.5
"6608",120.4097,23.9252,"2015",72.7
"6609",120.4097,23.9252,"2016",70.75
"6610",120.4097,23.9252,"2017",69.1
"6611",120.4118,22.4795,"2013",101.58
"6612",120.4118,22.4795,"2014",102.5
"6613",120.4118,22.4795,"2015",86.86
"6614",120.4118,22.4795,"2016",87.8
"6615",120.4118,22.4795,"2017",88.02
"6616",120.4144,41.5666,"2015",85.183692
"6617",120.4144,41.5666,"2016",66.24997
"6618",120.4144,41.5666,"2017",87.928568
"6619",120.4144,41.5666,"2018",83.642867
"6620",120.4251,22.5657,"2013",114.3
"6621",120.4251,22.5657,"2014",92.62
"6622",120.4251,22.5657,"2015",77.32
"6623",120.4251,22.5657,"2016",77.7
"6624",120.4251,22.5657,"2017",74.14
"6625",120.4361,41.5952,"2015",77.938752
"6626",120.4361,41.5952,"2016",70.459205
"6627",120.4361,41.5952,"2017",89.326516
"6628",120.4361,41.5952,"2018",84.54084
"6629",120.4379,37.3668,"2014",102.49982
"6630",120.4379,37.3668,"2015",100.61252
"6631",120.4379,37.3668,"2016",86.30103
"6632",120.4379,37.3668,"2017",84.071456
"6633",120.4379,37.3668,"2018",77.979568
"6634",120.4408,23.4628,"2013",88.107265
"6635",120.4408,23.4628,"2014",83
"6636",120.4408,23.4628,"2015",77.8599572
"6637",120.4408,23.4628,"2016",77.1
"6638",120.4408,23.4628,"2017",75.58
"6639",120.4443,36.3892,"2014",84.887776
"6640",120.4443,36.3892,"2015",70.48982
"6641",120.4443,36.3892,"2016",104.2092
"6642",120.4443,36.3892,"2017",98.846824
"6643",120.4443,36.3892,"2018",80.846962
"6644",120.4513,41.5572,"2015",17.8073867
"6645",120.4513,41.5572,"2018",91.270378
"6646",120.4519,36.0858,"2013",72.020432
"6647",120.4519,36.0858,"2014",100.897972
"6648",120.4519,36.0858,"2015",83.408184
"6649",120.4519,36.0858,"2016",71.78574
"6650",120.4519,36.0858,"2017",79.66327
"6651",120.4519,36.0858,"2018",81.53063
"6652",120.4559,41.5652,"2015",31.561242
"6653",120.4559,41.5652,"2016",66.760205
"6654",120.4559,41.5652,"2017",93.489818
"6655",120.4559,41.5652,"2018",91.270378
"6656",120.4559,41.5714,"2015",19.8494635
"6657",120.4559,41.5714,"2018",91.270378
"6658",120.4691,24.1317,"2013",79.180588
"6659",120.4691,24.1317,"2014",72.22
"6660",120.4691,24.1317,"2015",68.82
"6661",120.4691,24.1317,"2016",70.25
"6662",120.4691,24.1317,"2017",70.28
"6663",120.488,22.6731,"2013",111
"6664",120.488,22.6731,"2014",101.36
"6665",120.488,22.6731,"2015",84.06
"6666",120.488,22.6731,"2016",80.75
"6667",120.488,22.6731,"2017",81.3
"6668",120.5034,36.3936,"2014",87.60204
"6669",120.5034,36.3936,"2015",76.897944
"6670",120.5034,36.3936,"2016",93.01016
"6671",120.5034,36.3936,"2017",96.499998
"6672",120.5034,36.3936,"2018",67.80297
"6673",120.5188,36.8847,"2014",94.13267
"6674",120.5188,36.8847,"2015",88.744888
"6675",120.5188,36.8847,"2016",80.30615
"6676",120.5188,36.8847,"2017",81.295956
"6677",120.5188,36.8847,"2018",78.62242
"6678",120.5305,22.8836,"2013",100.36
"6679",120.5305,22.8836,"2014",92.84
"6680",120.5305,22.8836,"2015",78.76
"6681",120.5305,22.8836,"2016",75.05
"6682",120.5305,22.8836,"2017",76.8
"6683",120.5415,24.066,"2013",87.78
"6684",120.5415,24.066,"2014",75.28
"6685",120.5415,24.066,"2015",71.76
"6686",120.5415,24.066,"2016",71.5
"6687",120.5415,24.066,"2017",65.06
"6688",120.5416,36.8652,"2014",89.5637076
"6689",120.5416,36.8652,"2015",81.153094
"6690",120.5416,36.8652,"2016",95.918385
"6691",120.5416,36.8652,"2017",99.724324
"6692",120.5416,36.8652,"2018",90.800994
"6693",120.543,31.2994,"2013",95.316334
"6694",120.543,31.2994,"2014",78.632624
"6695",120.543,31.2994,"2015",83.785744
"6696",120.543,31.2994,"2016",93.9541
"6697",120.543,31.2994,"2017",100.28588
"6698",120.545,23.7119,"2013",92
"6699",120.545,23.7119,"2014",87.76
"6700",120.545,23.7119,"2015",78.24
"6701",120.545,23.7119,"2016",82.05
"6702",120.545,23.7119,"2017",80.4
"6703",120.5487,31.8694,"2014",95.795922
"6704",120.5487,31.8694,"2015",97.602048
"6705",120.5487,31.8694,"2016",98.2143
"6706",120.5487,31.8694,"2017",108.39822
"6707",120.5521,29.9964,"2016",50.35714
"6708",120.5521,29.9964,"2017",93.306146
"6709",120.5521,29.9964,"2018",90.040796
"6710",120.5537,31.8797,"2014",80.357142
"6711",120.5537,31.8797,"2015",92.224452
"6712",120.5537,31.8797,"2016",59.7547705
"6713",120.5537,31.8797,"2017",97.311174
"6714",120.561,31.2472,"2013",92.163228
"6715",120.561,31.2472,"2014",84.959192
"6716",120.561,31.2472,"2015",84.438788
"6717",120.561,31.2472,"2016",88.67346
"6718",120.561,31.2472,"2017",94.173486
"6719",120.561,31.2472,"2018",89.530596
"6720",120.5612,22.5231,"2013",107
"6721",120.5612,22.5231,"2014",101.12
"6722",120.5612,22.5231,"2015",87.62
"6723",120.5612,22.5231,"2016",88.5
"6724",120.5612,22.5231,"2017",88.58
"6725",120.5688,24.2256,"2013",83
"6726",120.5688,24.2256,"2014",77.46
"6727",120.5688,24.2256,"2015",73.28
"6728",120.5688,24.2256,"2016",70
"6729",120.5688,24.2256,"2017",68.58
"6730",120.576,30.007,"2013",78.459156
"6731",120.576,30.007,"2014",97.397968
"6732",120.576,30.007,"2015",92.806122
"6733",120.576,30.007,"2016",60.326548
